epoch,train_loss
1,182.87968503386736
2,154.58336598735883
3,148.5169525797179
4,145.19087183450077
5,142.9790357252174
6,141.35754531177122
7,140.35353459274845
8,139.24047739317677
9,138.41755798274775
10,137.74505361463468
11,137.1702863778641
12,137.0851644910475
13,136.10415405403577
14,135.80144632498084
15,135.27485222399616
16,134.6143078997191
17,134.41007993978732
18,133.6587922964523
19,133.75374266537014
20,133.1657218689095
