epoch,train_loss
1,180.72342325629455
2,126.99208254295625
3,111.89375596361629
4,104.97294842815603
5,100.17278673704753
6,96.26503338844283
7,93.23077218517312
8,91.31094902054842
9,89.76626063104885
10,88.57338049264351
11,87.56458168599143
12,86.70228178109696
13,85.91623725159081
14,85.11632105129868
15,84.35762489172441
16,83.70694524443734
17,83.18177315522867
18,82.71648216654243
19,82.31195961437754
20,81.8421326008941
