epoch,train_loss
1,181.77904710586645
2,152.75481243987582
3,147.40260718372076
4,144.31928944536872
5,142.26148983562933
6,140.5266870039104
7,139.21142578125
8,138.02053410056303
9,137.21488967277347
10,136.39670853929988
11,135.69124902591014
12,134.9675588709459
13,134.30235409279115
14,133.8312673019702
15,133.33889707065086
16,133.13141552369987
17,132.6284189610593
18,132.45209262416816
19,132.03707996360274
20,131.81857182679653
