epoch,train_loss
1,179.93038738714353
2,154.3925834932307
3,148.01969812063774
4,144.2027652960088
5,141.87682809402693
6,139.92936197374422
7,138.60217735762282
8,137.76955423578778
9,136.83993746629403
10,135.96441256720374
11,135.3014327254631
12,134.60677389702056
13,134.3466804032641
14,133.7018449047227
15,133.38381741651847
16,132.82116795196208
17,132.81874808370432
18,132.04273251531475
19,131.70723996030242
20,131.47361783025616
